Svalbard,03/08/2024 00:47:07,03/08/2024 00:49:21,134.768,-20
Svalbard,03/08/2024 00:47:12,03/08/2024 00:49:17,125.608,-10
Svalbard,03/08/2024 02:25:15,03/08/2024 02:27:20,125.134,10
Svalbard,03/08/2024 02:25:17,03/08/2024 02:26:48,91.373,20
Svalbard,03/08/2024 02:25:21,03/08/2024 02:27:13,111.785,0
Svalbard,03/08/2024 02:25:37,03/08/2024 02:26:56,78.415,-10
Svalbard,03/08/2024 04:03:40,03/08/2024 04:05:55,134.691,20
Fairbanks,03/08/2024 04:13:36,03/08/2024 04:15:49,132.79,20
Fairbanks,03/08/2024 04:13:50,03/08/2024 04:15:51,121.098,10
Fairbanks,03/08/2024 04:14:15,03/08/2024 04:15:27,71.474,0
Troll,03/08/2024 08:18:31,03/08/2024 08:20:16,105.135,10
Punta Arenas,03/08/2024 11:42:44,03/08/2024 11:44:40,115.933,20
Punta Arenas,03/08/2024 11:42:46,03/08/2024 11:44:01,75.198,10
Fairbanks,03/08/2024 13:54:51,03/08/2024 13:57:13,141.951,-20
Troll,03/08/2024 14:47:16,03/08/2024 14:49:02,106.276,10
Fairbanks,03/08/2024 15:33:35,03/08/2024 15:35:06,90.698,20
Svalbard,03/08/2024 17:22:27,03/08/2024 17:24:46,138.959,20
Svalbard,03/08/2024 19:01:03,03/08/2024 19:03:08,124.36,10
Svalbard,03/08/2024 19:01:06,03/08/2024 19:01:37,31.024,20
Svalbard,03/08/2024 19:01:09,03/08/2024 19:03:03,114.053,0
Svalbard,03/08/2024 19:01:24,03/08/2024 19:02:48,84.495,-10
Svalbard,03/08/2024 20:39:00,03/08/2024 20:41:16,136.392,-20
Svalbard,03/08/2024 20:39:05,03/08/2024 20:40:09,64.345,-10
Punta Arenas,03/08/2024 21:17:23,03/08/2024 21:19:05,102.839,10
Svalbard,03/08/2024 22:16:38,03/08/2024 22:17:49,70.86,-20
Svalbard,03/08/2024 23:54:20,03/08/2024 23:56:47,146.534,-20
Svalbard,03/09/2024 01:32:25,03/09/2024 01:34:25,120.626,-10
Svalbard,03/09/2024 01:32:27,03/09/2024 01:34:24,117.297,0
Svalbard,03/09/2024 01:32:31,03/09/2024 01:34:18,106.748,-20
Svalbard,03/09/2024 03:10:26,03/09/2024 03:12:54,148.278,20
Svalbard,03/09/2024 03:10:42,03/09/2024 03:12:37,115.748,10
Svalbard,03/09/2024 03:11:15,03/09/2024 03:12:04,48.723,0
Fairbanks,03/09/2024 04:59:04,03/09/2024 05:00:20,76.178,-10
Fairbanks,03/09/2024 04:59:04,03/09/2024 05:01:12,127.364,-20
Troll,03/09/2024 07:26:08,03/09/2024 07:27:31,83.271,-10
Troll,03/09/2024 07:26:18,03/09/2024 07:27:05,47.198,-20
Troll,03/09/2024 09:03:18,03/09/2024 09:05:27,129.349,20
Punta Arenas,03/09/2024 10:51:47,03/09/2024 10:51:50,2.997,-20
Troll,03/09/2024 13:54:37,03/09/2024 13:56:39,121.932,20
Fairbanks,03/09/2024 14:40:13,03/09/2024 14:42:22,129.407,20
Fairbanks,03/09/2024 14:40:13,03/09/2024 14:42:19,125.725,10
Fairbanks,03/09/2024 14:40:23,03/09/2024 14:42:08,104.403,0
Fairbanks,03/09/2024 14:40:46,03/09/2024 14:41:44,57.497,-10
Troll,03/09/2024 15:32:34,03/09/2024 15:33:59,85.037,-10
Svalbard,03/09/2024 18:07:52,03/09/2024 18:10:21,149.616,20
Svalbard,03/09/2024 18:08:10,03/09/2024 18:10:04,113.648,10
Svalbard,03/09/2024 18:08:49,03/09/2024 18:09:25,35.369,0
Svalbard,03/09/2024 19:46:22,03/09/2024 19:48:22,119.681,-10
Svalbard,03/09/2024 19:46:23,03/09/2024 19:47:51,88.27,0
Svalbard,03/09/2024 19:46:31,03/09/2024 19:48:14,103.606,-20
Svalbard,03/09/2024 21:24:01,03/09/2024 21:26:28,146.325,-20
Svalbard,03/09/2024 23:01:41,03/09/2024 23:02:48,66.556,-20
Svalbard,03/10/2024 00:39:31,03/10/2024 00:41:49,137.507,-20
Svalbard,03/10/2024 00:39:38,03/10/2024 00:40:47,69.239,-10
Svalbard,03/10/2024 02:17:40,03/10/2024 02:19:43,123.4,10
Svalbard,03/10/2024 02:17:43,03/10/2024 02:19:39,115.231,0
Svalbard,03/10/2024 02:17:56,03/10/2024 02:19:25,88.829,-10
Svalbard,03/10/2024 02:18:34,03/10/2024 02:18:47,12.257,-20
Svalbard,03/10/2024 03:55:59,03/10/2024 03:58:20,140.882,20
Fairbanks,03/10/2024 04:05:58,03/10/2024 04:08:28,150.21,20
Fairbanks,03/10/2024 04:06:19,03/10/2024 04:08:09,109.507,10
Troll,03/10/2024 08:11:03,03/10/2024 08:12:47,104.841,10
Troll,03/10/2024 08:11:35,03/10/2024 08:12:05,29.336,0
Troll,03/10/2024 09:48:58,03/10/2024 09:49:30,32.554,20
Punta Arenas,03/10/2024 11:34:57,03/10/2024 11:36:45,108.924,10
Punta Arenas,03/10/2024 11:35:47,03/10/2024 11:37:08,80.99,20
Fairbanks,03/10/2024 13:47:15,03/10/2024 13:49:42,147.029,-20
Troll,03/10/2024 14:39:49,03/10/2024 14:41:23,94.083,10
Fairbanks,03/10/2024 15:25:42,03/10/2024 15:27:42,120.222,20
Svalbard,03/10/2024 17:14:52,03/10/2024 17:17:05,132.468,20
Svalbard,03/10/2024 18:53:27,03/10/2024 18:55:33,126.23,10
Svalbard,03/10/2024 18:53:27,03/10/2024 18:54:30,63.53,20
Svalbard,03/10/2024 18:53:35,03/10/2024 18:55:25,110.336,0
Svalbard,03/10/2024 18:53:54,03/10/2024 18:55:07,73.068,-10
Svalbard,03/10/2024 20:31:27,03/10/2024 20:33:40,133.667,-20
Svalbard,03/10/2024 20:31:30,03/10/2024 20:32:44,73.835,-10
Punta Arenas,03/10/2024 21:10:07,03/10/2024 21:11:24,77.733,10
Svalbard,03/10/2024 22:09:04,03/10/2024 22:10:08,63.269,-20
Svalbard,03/10/2024 23:46:46,03/10/2024 23:49:13,147.324,-20
Svalbard,03/11/2024 01:24:49,03/11/2024 01:26:52,122.861,-10
Svalbard,03/11/2024 01:24:53,03/11/2024 01:26:09,76.426,0
Svalbard,03/11/2024 01:24:53,03/11/2024 01:26:47,113.194,-20
Svalbard,03/11/2024 03:02:50,03/11/2024 03:05:16,145.978,20
Svalbard,03/11/2024 03:03:03,03/11/2024 03:05:03,120.458,10
Svalbard,03/11/2024 03:03:28,03/11/2024 03:04:37,68.946,0
Svalbard,03/11/2024 04:42:18,03/11/2024 04:43:13,55.099,20
Fairbanks,03/11/2024 04:51:31,03/11/2024 04:53:34,122.597,-10
Fairbanks,03/11/2024 04:51:34,03/11/2024 04:52:08,33.67,0
Fairbanks,03/11/2024 04:51:37,03/11/2024 04:53:29,112.027,-20
Troll,03/11/2024 07:18:28,03/11/2024 07:19:44,75.901,-20
Troll,03/11/2024 07:19:09,03/11/2024 07:20:02,52.416,-10
Troll,03/11/2024 08:55:42,03/11/2024 08:57:58,136.385,20
Troll,03/11/2024 13:47:11,03/11/2024 13:49:02,111.509,20
Fairbanks,03/11/2024 14:32:39,03/11/2024 14:34:42,122.798,10
Fairbanks,03/11/2024 14:32:43,03/11/2024 14:34:37,114.609,0
Fairbanks,03/11/2024 14:32:55,03/11/2024 14:34:23,88.293,-10
Fairbanks,03/11/2024 14:33:33,03/11/2024 14:33:44,11.372,-20
Troll,03/11/2024 15:25:09,03/11/2024 15:26:14,64.751,-10
Svalbard,03/11/2024 18:00:14,03/11/2024 18:02:45,150.907,20
Svalbard,03/11/2024 18:00:36,03/11/2024 18:02:23,106.765,10
Svalbard,03/11/2024 19:38:47,03/11/2024 19:40:30,103.324,0
Svalbard,03/11/2024 19:38:49,03/11/2024 19:40:46,116.67,-10
Svalbard,03/11/2024 19:39:00,03/11/2024 19:40:35,95.762,-20
Svalbard,03/11/2024 21:16:28,03/11/2024 21:18:54,145.518,-20
Svalbard,03/11/2024 22:54:08,03/11/2024 22:55:00,52.711,-20
Svalbard,03/12/2024 00:31:56,03/12/2024 00:34:16,139.856,-20
Svalbard,03/12/2024 00:32:04,03/12/2024 00:32:34,29.842,-10
Svalbard,03/12/2024 02:10:05,03/12/2024 02:12:06,120.928,10
Svalbard,03/12/2024 02:10:06,03/12/2024 02:12:04,117.673,0
Svalbard,03/12/2024 02:10:16,03/12/2024 02:11:54,97.17,-10
Svalbard,03/12/2024 02:10:41,03/12/2024 02:11:29,48.035,-20
Svalbard,03/12/2024 03:48:18,03/12/2024 03:50:44,145.427,20
Svalbard,03/12/2024 03:49:06,03/12/2024 03:49:55,49.684,10
Fairbanks,03/12/2024 03:58:21,03/12/2024 04:00:51,150.268,20
Fairbanks,03/12/2024 03:58:53,03/12/2024 04:00:21,88.139,10
Troll,03/12/2024 08:03:45,03/12/2024 08:04:48,63.726,0
Troll,03/12/2024 08:03:47,03/12/2024 08:05:17,90.673,10
Troll,03/12/2024 09:41:12,03/12/2024 09:42:14,61.311,20
Punta Arenas,03/12/2024 11:27:36,03/12/2024 11:28:57,81.347,0
Punta Arenas,03/12/2024 11:27:49,03/12/2024 11:29:20,90.496,10
Fairbanks,03/12/2024 13:39:41,03/12/2024 13:39:51,10.194,-20
Troll,03/12/2024 14:32:24,03/12/2024 14:33:42,77.813,10
Troll,03/12/2024 14:32:55,03/12/2024 14:33:57,61.666,20
Fairbanks,03/12/2024 15:17:56,03/12/2024 15:20:13,137.301,20
Svalbard,03/12/2024 17:07:18,03/12/2024 17:09:22,123.975,20
Svalbard,03/12/2024 18:45:48,03/12/2024 18:47:12,83.699,20
Svalbard,03/12/2024 18:45:50,03/12/2024 18:47:57,127.023,10
Svalbard,03/12/2024 18:46:01,03/12/2024 18:47:47,105.369,0
Svalbard,03/12/2024 18:46:25,03/12/2024 18:47:23,57.709,-10
Svalbard,03/12/2024 20:23:54,03/12/2024 20:26:04,130.466,-20
Svalbard,03/12/2024 20:23:56,03/12/2024 20:25:21,85.479,-10
Punta Arenas,03/12/2024 21:02:02,03/12/2024 21:04:21,139.224,20
Svalbard,03/12/2024 22:01:31,03/12/2024 22:02:28,57.452,-20
Svalbard,03/12/2024 23:39:12,03/12/2024 23:40:43,90.785,-20
Svalbard,03/13/2024 01:17:13,03/13/2024 01:19:18,124.515,-10
Svalbard,03/13/2024 01:17:16,03/13/2024 01:19:15,118.804,-20
Svalbard,03/13/2024 01:17:19,03/13/2024 01:17:26,6.463,0
Svalbard,03/13/2024 02:55:15,03/13/2024 02:57:38,142.858,20
Svalbard,03/13/2024 02:55:24,03/13/2024 02:57:28,123.761,10
Svalbard,03/13/2024 02:55:44,03/13/2024 02:57:07,82.711,0
Svalbard,03/13/2024 04:34:24,03/13/2024 04:35:48,83.453,20
Fairbanks,03/13/2024 04:43:57,03/13/2024 04:45:18,80.8,0
Fairbanks,03/13/2024 04:44:01,03/13/2024 04:45:55,114.515,-10
Fairbanks,03/13/2024 04:44:13,03/13/2024 04:45:44,90.665,-20
Troll,03/13/2024 07:10:43,03/13/2024 07:12:19,95.575,-20
Troll,03/13/2024 07:12:05,03/13/2024 07:12:31,25.556,-10
Troll,03/13/2024 08:48:07,03/13/2024 08:50:29,141.725,20
Troll,03/13/2024 13:39:45,03/13/2024 13:41:24,99.179,20
Fairbanks,03/13/2024 14:25:05,03/13/2024 14:27:04,118.953,0
Fairbanks,03/13/2024 14:25:11,03/13/2024 14:26:57,106.436,-10
Fairbanks,03/13/2024 14:25:13,03/13/2024 14:26:53,99.852,10
Fairbanks,03/13/2024 14:25:27,03/13/2024 14:26:40,72.907,-20
Troll,03/13/2024 15:17:17,03/13/2024 15:18:57,99.716,0
Troll,03/13/2024 15:17:53,03/13/2024 15:18:22,29.451,-10
Svalbard,03/13/2024 17:52:36,03/13/2024 17:55:08,151.235,20
Svalbard,03/13/2024 17:53:04,03/13/2024 17:54:41,97.641,10
